__OBJECTID,4. FACILITY NAME,8. ST,7. COUNTY,12. LATITUDE,13. LONGITUDE,20. INDUSTRY SECTOR,RISK SCORE,x,y
52,AMANO PIONEER ECLIPSE CORP,NC,ALLEGHANY,36.52273,-81.06309,Chemicals,100,-81.0630899916519,36.5227299811577
53,ALBEMARLE,NC,CLEVELAND,35.217,-81.34904,Chemicals,100,-81.3490400060938,35.2170000043845
54,AMERICAN PHOENIX INC,NC,CUMBERLAND,35.04731,-78.88473,Chemicals,100,-78.8847299553998,35.0473099695514
55,CHEMOL CO INC,NC,GUILFORD,36.04432,-79.78471,Chemicals,100,-79.7847099974039,36.0443199956843
56,ADM SOUTHPORT,NC,BRUNSWICK,33.94542,-78.001,Chemicals,100,-78.0009999877278,33.9454200146919
57,MEXICHEM SPECIALTY COMPOUNDS,NC,MECKLENBURG,35.10231,-80.88803,Chemicals,100,-80.8880299921753,35.1023099926894
58,PATHEON MANUFACTURING SERVICES LLC PART OF THERMO FISHER SC,NC,PITT,35.66016,-77.35802,Chemicals,100,-77.3580200433359,35.6601600226437
59,INDULOR AMERICA LP,NC,ALAMANCE,36.08125,-79.38037,Chemicals,100,-79.380370023521,36.0812499728359
60,DUPONT KINSTON PLANT,NC,LENOIR,35.3306,-77.4772,Chemicals,100,-77.4771999812376,35.3306000174524
61,GEORGIA-PACIFIC CHEMICALS LLC,NC,NORTHAMPTON,36.429167,-77.223611,Chemicals,100,-77.2236109664224,36.4291670326385
62,PROCTER & GAMBLE MANUFACTURING CO,NC,GUILFORD,36.176453,-79.722271,Chemicals,100,-79.7222709766136,36.1764529641318
63,INNOSPEC ACTIVE CHEMICALS,NC,ROWAN,35.7037,-80.41267,Chemicals,100,-80.4126700204138,35.7037000063545
64,ROHM & HAAS CHEMICALS LLC,NC,MECKLENBURG,35.262444,-80.760528,Chemicals,100,-80.76052797165,35.2624440172638
65,SHERWIN-WILLIAMS CO,NC,MECKLENBURG,35.33474,-80.75854,Chemicals,100,-80.7585399999262,35.3347399759917
66,EDEN CUSTOM PROCESSING LLC,NC,ROCKINGHAM,36.5153,-79.72354,Chemicals,100,-79.7235400266155,36.5152999960947
67,TEKNOR APEX - NORTH CAROLINA,NC,GUILFORD,35.9919,-79.93883,Chemicals,100,-79.938829998113,35.9918999871561
68,SEPRO DISTRIBUTION CENTER,NC,EDGECOMBE,35.96624,-77.78179,Chemicals,100,-77.781790037825,35.9662399863547
69,PREFORMED LINE PRODUCTS,NC,STANLY,35.34279,-80.16595,Chemicals,100,-80.1659499734186,35.3427899762851
70,AURORA PLASTICS - WELCOME PLANT,NC,DAVIDSON,35.93484,-80.23533,Chemicals,100,-80.2353300069146,35.9348400241939
71,REAGENTS HOLDINGS LLC,NC,MECKLENBURG,35.13001,-80.88226,Chemicals,100,-80.8822600232739,35.1300100034001
72,AMERICHEM INC LNC,NC,RANDOLPH,35.82201,-79.5589,Chemicals,100,-79.5589000352771,35.8220099988785
73,REVLON CONSUMER PRODUCTS CORP,NC,GRANVILLE,36.31304,-78.554958,Chemicals,100,-78.5549579654419,36.3130400230513
74,COATINGS & ADHESIVES CORP,NC,BRUNSWICK,34.25396,-78.0711,Chemicals,100,-78.0711000209241,34.2539600084883
75,TRIEST AG GROUP INC,NC,PITT,35.645,-77.34877,Chemicals,100,-77.3487700010238,35.645000031493
76,PPG INDUSTRIES GREENSBORO POWDER,NC,GUILFORD,36.08162,-79.92295,Chemicals,100,-79.922950029678,36.0816200156082
77,POWERLAB INC,NC,FORSYTH,36.05612,-80.22924,Chemicals,100,-80.2292399682775,36.0561200169766
78,SILAR LLC SILAR LABORATORIES,NC,COLUMBUS,34.32599,-78.19946,Chemicals,100,-78.1994600223774,34.3259899720115
79,SHERWIN-WILLIAMS CO,NC,GUILFORD,36.06238,-79.83395,Chemicals,100,-79.833949981893,36.0623799845937
80,KAO SPECIALTIES AMERICAS LLC,NC,GUILFORD,35.92307,-80.02965,Chemicals,100,-80.0296500326636,35.9230700052009
81,ELEMENTIS CHROMIUM INC,NC,NEW HANOVER,34.372516,-77.859466,Chemicals,100,-77.8594660129699,34.3725160136759
82,BIOGEN RTP,NC,DURHAM,35.86754,-78.87033,Chemicals,100,-78.8703299613954,35.867539970537
83,RPM WOOD FINISHES GROUP INC,NC,CALDWELL,35.84148,-81.46758,Chemicals,100,-81.4675799841872,35.8414800006008
84,STI POLYMER INC,NC,LEE,35.549708,-79.181971,Chemicals,100,-79.1819709844793,35.5497080264782
85,AXALTA COATING SYSTEMS USA LLC - HIGH POINT,NC,GUILFORD,35.945162,-80.022598,Chemicals,100,-80.0225979881887,35.94516200748
86,WEPAK CORP,NC,MECKLENBURG,35.26803,-80.89667,Chemicals,100,-80.896669988578,35.2680300033606
87,CEKAL SPECIALTIES INC,NC,GASTON,35.302222,-81.033056,Chemicals,100,-81.0330559879372,35.3022219902261
88,MALLINCKRODT PHARMACEUTICALS,NC,WAKE,35.90059,-78.56164,Chemicals,100,-78.5616399938513,35.9005900236807
89,SHERWIN-WILLIAMS CO,NC,IREDELL,35.76391,-80.84241,Chemicals,100,-80.8424100386182,35.7639099950618
90,INNOSPEC ACTIVE CHEMICALS,NC,GUILFORD,35.94997,-80.00957,Chemicals,100,-80.0095699911177,35.9499699778125
91,HEXION INC - MORGANTON FACILITY,NC,BURKE,35.7305,-81.749667,Chemicals,100,-81.7496669734127,35.730499992271
92,CAROLINA SOLVENTS INC,NC,CATAWBA,35.69935,-81.34281,Chemicals,100,-81.3428100099353,35.6993499661015
93,AJINOMOTO HEALTH & NUTRITION NA INC,NC,WAKE,35.77127,-78.56609,Chemicals,100,-78.5660899782742,35.7712700160348
94,CHEMOURS CO - FAYETTEVILLE WORKS,NC,BLADEN,34.8419,-78.8388,Chemicals,100,-78.8387999932381,34.841900016753
95,EVONIK CORP,NC,GUILFORD,36.0441,-79.78814,Chemicals,100,-79.7881400346532,36.0440999858771
96,PCS PHOSPHATE CO INC,NC,BEAUFORT,35.37745,-76.778816,Chemicals,100,-76.77881599254,35.3774499729799
97,SOUTHERN STATES COOP INC,NC,IREDELL,35.757032,-80.796343,Chemicals,100,-80.796342993544,35.7570320283152
98,SOLENIS LLC,NC,GUILFORD,36.042975,-79.788161,Chemicals,100,-79.7881609653993,36.0429750136093
99,NOURYON SURFACE CHEMISTRY LLC,NC,ROWAN,35.6322,-80.5412,Chemicals,100,-80.5411999831188,35.6322000346897
100,DAK AMERICAS LLC,NC,CUMBERLAND,34.98305,-78.78722,Chemicals,100,-78.7872199872653,34.9830500347737
101,COMMERCIAL MERCHANDISING CORP,NC,MECKLENBURG,35.125384,-80.925035,Chemicals,100,-80.9250350123263,35.125383996675
102,HUNTSMAN INTERNATIONAL LLC,NC,MECKLENBURG,35.13264,-80.9635,Chemicals,100,-80.963499974477,35.1326399889668
103,SEPRO RESEARCH & TECHNOLOGY CAMPUS,NC,NASH,36.126753,-77.735711,Chemicals,100,-77.7357109553261,36.1267530353546
104,NOVOZYMES NA INC,NC,FRANKLIN,36.098611,-78.410556,Chemicals,100,-78.4105560293079,36.0986109941041
105,RADIATOR SPECIALTY CO,NC,UNION,35.058531,-80.655417,Chemicals,100,-80.6554169985704,35.058530994733
106,SOUTHERN RESIN,NC,DAVIDSON,35.825849,-80.097031,Chemicals,100,-80.0970309553263,35.8258490265255
107,SOUTH ATLANTIC SERVICES INC,NC,NEW HANOVER,34.29153,-77.97009,Chemicals,100,-77.9700900367796,34.2915300022458
108,HARPER/LOVE ADHESIVES CORP,NC,MECKLENBURG,35.13733,-80.97155,Chemicals,100,-80.9715499574011,35.1373300096799
109,RESINALL CORP,NC,NORTHAMPTON,36.512899,-77.189712,Chemicals,100,-77.1897119611978,36.5128990336783
110,JOWAT CORP,NC,RANDOLPH,35.90182,-80.01005,Chemicals,100,-80.010049960974,35.9018199902658
111,AMERICHEM INC CNC,NC,CABARRUS,35.378066,-80.58515,Chemicals,100,-80.5851499685628,35.3780660313849
112,CLARIANT PLASTICS & COATINGS USA LLC - MOORESVILLE FACILITY,NC,IREDELL,35.55805,-80.81601,Chemicals,100,-80.8160099897223,35.5580499980126
113,ARROCHEM INC,NC,GASTON,35.3146,-81.04322,Chemicals,100,-81.0432199762194,35.3145999953464
114,CROSSROADS COATINGS INC,NC,IREDELL,35.80975,-80.94172,Chemicals,100,-80.9417199610874,35.8097499721897
115,ALBERDINGK BOLEY INC,NC,GUILFORD,36.00477,-79.90461,Chemicals,100,-79.9046100248374,36.0047700251466
116,DYSTAR LP,NC,ROCKINGHAM,36.32093,-79.64907,Chemicals,100,-79.6490699590566,36.3209300230412
117,MALLARD CREEK POLYMERS,NC,MECKLENBURG,35.350334,-80.714847,Chemicals,100,-80.714847022485,35.3503339846422
118,ENVIRONMENTAL INKS - A MEMBER OF THE SIEGWERK GROUP,NC,BURKE,35.7104,-81.69627,Chemicals,100,-81.6962700349463,35.7104000089984
119,FORTRON INDUSTRIES LLC,NC,NEW HANOVER,34.3138,-77.9801,Chemicals,100,-77.9800999639906,34.3137999890641
120,ARCLIN USA LLC,NC,CHATHAM,35.603333,-79.048889,Chemicals,100,-79.0488889887351,35.6033329837493
121,SOUTHWIN LTD NORTH CAROLINA,NC,GUILFORD,36.08558,-79.71638,Chemicals,100,-79.7163800046434,36.0855800248835
122,SHAKESPEARE CO LLC,NC,BUNCOMBE,35.54541,-82.65273,Chemicals,100,-82.6527300334719,35.5454099739917
123,PIEDMONT CHEMICAL INDUSTRIES I LLC,NC,GUILFORD,35.93713,-80.03369,Chemicals,100,-80.0336900259909,35.937129987166
124,HEIQ CHEMTEX INC,NC,CABARRUS,35.37851,-80.57505,Chemicals,100,-80.5750500301604,35.3785100358457
125,AMERICAN COMPUTER DEVELOPMENT INC,NC,NASH,35.970756,-77.985844,Computers and Electronic Products,50,-77.9858439715803,35.9707560110396
126,MUELLER SYSTEMS,NC,ROWAN,35.72314,-80.66635,Computers and Electronic Products,50,-80.6663500345673,35.723139992652
127,CREE RESEARCH TRIANGLE PARK,NC,DURHAM,35.9192,-78.8728,Computers and Electronic Products,50,-78.8727999691006,35.9191999654348
128,RAVEN ANTENNA SYSTEMS (DBA GLOBAL SKYWARE),NC,JOHNSTON,35.51218,-78.3057,Computers and Electronic Products,50,-78.305699998106,35.5121799852381
129,ABB INC,NC,EDGECOMBE,35.80212,-77.64095,Computers and Electronic Products,50,-77.6409500116241,35.8021200084989
130,QORVO US INC,NC,GUILFORD,36.073,-79.96564,Computers and Electronic Products,50,-79.9656400381045,36.0729999698986
131,DYNAPAR CORP DBA SPECIALTY PRODUCT TECHNOLOGIES,NC,BLADEN,34.63489,-78.63007,Computers and Electronic Products,50,-78.6300699691028,34.634890026494
132,CREE INC,NC,DURHAM,35.899298,-78.840802,Computers and Electronic Products,50,-78.8408019786802,35.8992979669671
133,ASTEELFLASH USA CORP,NC,WAKE,35.900466,-78.772023,Computers and Electronic Products,50,-78.7720230079408,35.9004660290651
134,UNITED CHEMI-CON INC,NC,ASHE,36.47906,-81.50381,Computers and Electronic Products,50,-81.5038100277425,36.4790600351085
135,DUKE ENERGY PROGRESS LLC-MAYO ELECTRIC GENERATING PLANT,NC,PERSON,36.5278,-78.8917,Electric Utilities,50,-78.8916999836893,36.5277999694823
136,SOUTHERN CO ROWAN COUNTY POWER PLANT,NC,ROWAN,35.7306,-80.6017,Electric Utilities,50,-80.6016999903683,35.7305999693524
137,DUKE ENERGY PROGRESS LLC-ASHEVILLE STEAM ELECTRIC PLANT,NC,BUNCOMBE,35.471596,-82.542194,Electric Utilities,50,-82.54219404456,35.4715960088307
138,CPI USA NORTH CAROLINA LLC,NC,PERSON,36.43286,-78.96017,Electric Utilities,50,-78.9601700238025,36.4328599735602
139,ROSEMARY POWER STATION,NC,HALIFAX,36.452527,-77.660408,Electric Utilities,50,-77.6604079698357,36.4525269920821
140,CPI USA NORTH CAROLINA LLC,NC,BRUNSWICK,33.94303,-78.009397,Electric Utilities,50,-78.0093969898461,33.9430300011321
141,DUKE ENERGY CAROLINAS LLC - ALLEN STEAM STATION,NC,GASTON,35.190083,-81.008748,Electric Utilities,50,-81.0087480255066,35.1900829871353
142,DUKE ENERGY CAROLINAS LLC - BELEWS CREEK STEAM STATION,NC,STOKES,36.281338,-80.059438,Electric Utilities,50,-80.0594379878219,36.2813379977867
143,DUKE ENERGY CAROLINAS LLC - MARSHALL STEAM STATION,NC,CATAWBA,35.5983,-80.9636,Electric Utilities,50,-80.9635999569682,35.5982999972535
144,DUKE ENERGY CAROLINAS LLC - ROGERS ENERGY COMPLEX,NC,RUTHERFORD,35.217222,-81.761111,Electric Utilities,50,-81.7611109711433,35.217222008855
145,DUKE ENERGY PROGRESS LLC - H F LEE ENERGY COMPLEX,NC,WAYNE,35.37991,-78.087688,Electric Utilities,50,-78.0876880414661,35.3799100035605
146,DUKE ENERGY PROGRESS LLC - SMITH ENERGY COMPLEX,NC,RICHMOND,34.8387,-79.7396,Electric Utilities,50,-79.7396000174334,34.8387000302643
147,DUKE ENERGY PROGRESS LLC - ROXBORO STEAM ELECTRIC PLANT,NC,PERSON,36.4833,-79.0731,Electric Utilities,50,-79.0731000229466,36.4833000358326
148,AMETEK ESP,NC,WAKE,35.80728,-78.46033,Electrical Equipment,50,-78.4603299724019,35.8072800219746
149,ABB MOTORS & MECHANICAL INC,NC,CLEVELAND,35.24892,-81.40908,Electrical Equipment,50,-81.4090799860863,35.2489199929413
150,CORNING OPTICAL COMMUNICATIONS LLC-HMTC,NC,CATAWBA,35.71095,-81.29267,Electrical Equipment,50,-81.2926700033631,35.7109499836596
151,ASCO POWER TECHNOLOGIES,NC,DAVIDSON,35.9295,-80.2354,Electrical Equipment,50,-80.2353999856753,35.9294999865573
152,COMMSCOPE INC (CATAWBA FACILITY),NC,CATAWBA,35.65418,-81.03429,Electrical Equipment,50,-81.034290003643,35.6541800356277
153,COMMSCOPE INC- GREENSBORO FACILITY,NC,GUILFORD,36.09422,-79.98934,Electrical Equipment,50,-79.9893400207508,36.0942200324319
154,ENERGIZER  MANUFACTURING INC,NC,RANDOLPH,35.77012,-79.81675,Electrical Equipment,50,-79.8167500289795,35.7701200212092
155,SPX FLOW TECHNOLOGY SERVICES INC,NC,WAYNE,35.39172,-78.01624,Electrical Equipment,50,-78.0162399963544,35.3917199915762
156,HARGER LIGHTNING & GROUNDING,NC,ROBESON,34.49238,-79.09803,Electrical Equipment,50,-79.0980299788799,34.4923799999277
157,CLARIOS LLC,NC,FORSYTH,36.11901,-80.16126,Electrical Equipment,50,-80.1612599591517,36.1190100357927
158,HUBBELL INDUSTRIAL CONTROLS,NC,RANDOLPH,35.8931,-79.9596,Electrical Equipment,50,-79.9596000356287,35.8931000074721
159,SOUTHWIRE CO HUNTERSVILLE PLANT,NC,MECKLENBURG,35.392164,-80.833658,Electrical Equipment,50,-80.8336580222996,35.3921639941215
160,SAFT AMERICA INC,NC,BURKE,35.76331,-81.55475,Electrical Equipment,50,-81.5547499840753,35.763310017206
161,DRAKA ELEVATOR PRODUCT INC,NC,NASH,35.96967,-77.78639,Electrical Equipment,50,-77.7863900409004,35.9696699784971
162,EATON'S CROUSE-HINDS LLC,NC,LENOIR,35.2906,-77.76157,Electrical Equipment,50,-77.7615700387578,35.2905999655239
163,EATON - ARDEN NC ASHEVILLE,NC,BUNCOMBE,35.46985,-82.53233,Electrical Equipment,50,-82.5323300037512,35.4698499749612
164,MOOG INC,NC,CHEROKEE,35.0947,-83.9466,Electrical Equipment,50,-83.9466000374901,35.0946999676354
165,PASS & SEYMOUR LEGRAND,NC,CABARRUS,35.42237,-80.65787,Electrical Equipment,50,-80.6578700281168,35.4223699772277
166,ABB MOTORS & MECHANICAL INC,NC,CLEVELAND,35.26377,-81.47156,Electrical Equipment,50,-81.4715599700534,35.2637700077744
167,COLEMAN CABLE LLC,NC,CLAY,35.05693,-83.81442,Electrical Equipment,50,-83.8144200401227,35.0569300184375
168,PCORE ELECTRIC CO INC - REUEL PLANT,NC,WAYNE,35.4006,-77.99216,Electrical Equipment,50,-77.9921600263429,35.4006000173608
169,SGL CARBON LLC,NC,BURKE,35.73309,-81.72844,Electrical Equipment,50,-81.728439962912,35.7330900217894
170,SCHNEIDER ELECTRIC SALISBURY NC,NC,ROWAN,35.63016,-80.48892,Electrical Equipment,50,-80.4889200098767,35.6301600342657
171,COMMSCOPE INC-CLAREMONT NC FACILITY,NC,CATAWBA,35.71962,-81.13506,Electrical Equipment,50,-81.1350599579436,35.719619971248
172,WILMORE ELECTRONICS CO INC,NC,ORANGE,36.06614,-79.0881,Electrical Equipment,50,-79.0881000017293,36.0661399667906
173,LEVITON MANUFACTURING CO INC,NC,BURKE,35.72992,-81.74971,Electrical Equipment,50,-81.7497100027148,35.7299200352155
174,ENERGY DYNAMICS INC,NC,CASWELL,36.42006,-79.33958,Electrical Equipment,50,-79.339580041752,36.4200600150681
175,EATON - FAYETTEVILLE,NC,CUMBERLAND,34.99451,-78.89144,Electrical Equipment,50,-78.8914400112461,34.9945099998581
176,INDUSTRIAL CONNECTIONS & SOLUTIONS LLC,NC,ORANGE,36.07902,-79.23383,Electrical Equipment,50,-79.2338300071793,36.0790200235184
177,ABB INSTALLATIONS PRODUCTS INC,NC,CATAWBA,35.726,-81.30657,Electrical Equipment,50,-81.3065699950804,35.7260000185926
178,CURRENT LIGHTING SOLUTIONS LLC,NC,HENDERSON,35.272222,-82.411111,Electrical Equipment,50,-82.411110979986,35.2722220087895
179,TYCO ELECTRONICS/CIID,NC,BUNCOMBE,35.52355,-82.40737,Electrical Equipment,50,-82.4073700358168,35.5235499668831
180,CRANE RESISTOFLEX CO,NC,MCDOWELL,35.68218,-82.06489,Fabricated Metals,25,-82.0648900286921,35.6821799781185
181,DAVE STEEL CO INC,NC,BUNCOMBE,35.56675,-82.55259,Fabricated Metals,25,-82.5525899778485,35.5667500339745
182,BORGWARNER THERMAL SYSTEMS INC,NC,HENDERSON,35.43584,-82.47971,Fabricated Metals,25,-82.479710018174,35.4358399702588
183,SAMOA CORP,NC,BUNCOMBE,35.7085,-82.57218,Fabricated Metals,25,-82.572179988407,35.708500014284
184,GASTON COUNTY DYEING MACHINE CO,NC,GASTON,35.315752,-81.043223,Fabricated Metals,25,-81.0432230304914,35.315751995986
185,JUSTRITE SAFETY GROUP - US CHEMICAL STORAGE,NC,WILKES,36.137753,-81.19141,Fabricated Metals,25,-81.191410018075,36.1377529650436
186,KINGS MOUNTAIN INTERNATIONAL INC,NC,CLEVELAND,35.1874,-81.4092,Fabricated Metals,25,-81.4092000010082,35.1874000159069
187,SILGAN CONTAINERS MANUFACTURING CORP,NC,ROBESON,34.772816,-79.326733,Fabricated Metals,25,-79.3267329653792,34.7728159661774
188,CMC REBAR NC CHARLOTTE,NC,MECKLENBURG,35.28369,-80.8869,Fabricated Metals,25,-80.8869000013794,35.2836899664726
189,ARDAGH METAL BEVERAGE USA INC RE: WINSTON SALEM PLANT,NC,FORSYTH,36.03497,-80.22449,Fabricated Metals,25,-80.2244900363812,36.0349700174077
190,STURM RUGER & CO INC,NC,ROCKINGHAM,36.4023,-79.95541,Fabricated Metals,25,-79.9554100236489,36.4023000192801
191,KABA ILCO CORP,NC,NASH,35.98742,-77.78704,Fabricated Metals,25,-77.7870399720085,35.9874199892355
192,KEYSTONE POWDERED METAL CO,NC,GASTON,35.39381,-81.34133,Fabricated Metals,25,-81.3413300355048,35.3938099970726
193,TYSON FARMS INC,NC,WILKES,36.13969,-81.18844,Fabricated Metals,25,-81.1884400080827,36.1396899747418
194,BRADDOCK METALLURGICAL - CHARLOTTE INC,NC,MECKLENBURG,35.238638,-80.983244,Fabricated Metals,25,-80.9832439562752,35.2386379978923
195,"YALE SECURITY INC,NORTON DOOR CONTROLS",NC,UNION,34.980791,-80.47859,Fabricated Metals,25,-80.47859001293,34.98079097058
196,MUELLER STEAM SPECIALTY,NC,ROBESON,34.822033,-79.009316,Fabricated Metals,25,-79.0093160445129,34.8220329776798
197,GKN SINTER METALS,NC,CATAWBA,35.70852,-81.200607,Fabricated Metals,25,-81.2006069699538,35.7085200006435
198,ABB INC,NC,MCDOWELL,35.645091,-81.986234,Fabricated Metals,25,-81.9862339915722,35.6450909906757
199,O'NEAL MANUFACTURING SERVICES,NC,GUILFORD,36.048796,-79.791222,Fabricated Metals,25,-79.79122197473,36.0487960339868
200,EAST CAROLINA METAL TREATING INC,NC,WAKE,35.79776,-78.6402,Fabricated Metals,25,-78.6402000010673,35.7977599707957
201,MASONITE CHARLOTTE NC EXTERIOR DOOR,NC,MECKLENBURG,35.32087,-80.85226,Fabricated Metals,25,-80.852259975877,35.3208699760391
202,AMERICAN ROLLER BEARING & MANUFACTURING INC,NC,ALEXANDER,35.8839,-81.09289,Fabricated Metals,25,-81.0928899842351,35.8839000139614
