__OBJECTID,4. FACILITY NAME,8. ST,7. COUNTY,12. LATITUDE,13. LONGITUDE,20. INDUSTRY SECTOR,RISK SCORE,x,y
37,LUSTER-ON PRODUCTS INC,MA,HAMPDEN,42.10985,-72.56132,Chemicals,100,-72.5613199668721,42.1098499942692
38,TRANS-MATE INC,MA,MIDDLESEX,42.56516,-71.30379,Chemicals,100,-71.3037899602,42.5651600246984
39,CYALUME TECHNOLOGIES INC,MA,HAMPDEN,42.096304,-72.618162,Chemicals,100,-72.6181620342847,42.0963039985008
40,M D STETSON CO,MA,NORFOLK,42.18175,-71.06848,Chemicals,100,-71.0684800444491,42.1817499794694
41,S&E SPECIALTY POLYMERS LLC,MA,WORCESTER,42.536041,-71.704031,Chemicals,100,-71.7040310112729,42.5360410309554
42,ITW PERFORMANCE POLYMERS,MA,ESSEX,42.55021,-70.9259,Chemicals,100,-70.9258999815428,42.5502099928724
43,DSM COATING RESINS INC,MA,MIDDLESEX,42.535761,-71.158455,Chemicals,100,-71.1584550338119,42.5357609696007
44,ANIKA THERAPEUTICS,MA,MIDDLESEX,42.480057,-71.266456,Chemicals,100,-71.266455976992,42.4800569677182
45,ANCHOR SEAL,MA,ESSEX,42.6264,-70.64463,Chemicals,100,-70.6446300100682,42.6264000248788
46,ADVANCE COATINGS CO,MA,WORCESTER,42.552405,-71.869697,Chemicals,100,-71.8696969684973,42.5524049971254
47,RUST-OLEUM,MA,BRISTOL,41.937222,-71.289921,Chemicals,100,-71.2899209603601,41.9372220140845
48,SOLENIS LLC,MA,HAMPDEN,42.181944,-72.609167,Chemicals,100,-72.6091670236817,42.1819440214693
49,POLYMER CONCENTRATES INC,MA,WORCESTER,42.41834,-71.69498,Chemicals,100,-71.6949800356278,42.4183399759953
50,ROUSSELOT PEABODY INC,MA,ESSEX,42.521667,-70.939444,Chemicals,100,-70.939443970913,42.5216669862652
51,DYNASOL INC,MA,NORFOLK,42.14118,-71.13137,Chemicals,100,-71.131370019512,42.1411800024696
52,SIEMENS HEALTHCARE DIAGNOSTICS,MA,NORFOLK,42.14976,-71.20135,Chemicals,100,-71.2013500377863,42.1497599929572
53,CAMCO MANUFACTURING INC,MA,WORCESTER,42.531387,-71.70778,Chemicals,100,-71.7077800402797,42.5313869909487
54,BENJAMIN MOORE & CO-MILFORD,MA,WORCESTER,42.14703,-71.51707,Chemicals,100,-71.5170700410808,42.1470299798253
55,GENZYME CORP,MA,SUFFOLK,42.36261,-71.11804,Chemicals,100,-71.1180400088425,42.3626099977156
56,PREFERE MELAMINES LLC,MA,HAMPDEN,42.159065,-72.517605,Chemicals,100,-72.5176049807064,42.1590649964129
57,CHROMA COLOR CORP,MA,WORCESTER,42.501819,-71.738031,Chemicals,100,-71.7380309871355,42.5018189751223
58,JOHNSON MATTHEY PHARMA SERVICES,MA,WORCESTER,42.528806,-71.625768,Chemicals,100,-71.6257679870899,42.5288060297245
59,NE PEPTIDE LLC DBA NEW ENGLAND PEPTIDE INC,MA,WORCESTER,42.59689,-71.95395,Chemicals,100,-71.9539499589949,42.5968899774687
60,BOSTIK MANUFACTURING PLANT,MA,ESSEX,42.569383,-71.029235,Chemicals,100,-71.0292349853057,42.5693829822953
61,PCI SYNTHESIS,MA,ESSEX,42.803412,-70.889559,Chemicals,100,-70.8895589960499,42.8034120119665
62,ALPHA CHEMICAL SERVICES INC,MA,NORFOLK,42.12268,-71.10387,Chemicals,100,-71.1038699835508,42.122679969959
63,OLYMPIC ADHESIVES INC,MA,NORFOLK,42.201532,-71.162476,Chemicals,100,-71.1624759828552,42.2015320090408
64,LEWCOTT CORP D/B/A BARRDAY COMPOSITE SOLUTIONS,MA,WORCESTER,42.18568,-71.74419,Chemicals,100,-71.7441900163864,42.1856800292957
65,INTERPOLYMER CORP,MA,NORFOLK,42.157819,-71.115941,Chemicals,100,-71.1159410053496,42.1578190054966
66,CL HAUTHAWAY & SONS CORP,MA,ESSEX,42.45769,-70.97425,Chemicals,100,-70.97425000508,42.4576899839902
67,WATERS TECHNOLOGY CORP,MA,BRISTOL,41.95257,-71.13507,Chemicals,100,-71.1350700005042,41.9525700282618
68,ALLCOAT TECHNOLOGY INC,MA,MIDDLESEX,42.531376,-71.153682,Chemicals,100,-71.1536820152128,42.5313760021637
69,MUSTANG MOTORCYCLE PRODUCTS LLC,MA,HAMPDEN,42.17959,-72.366746,Chemicals,100,-72.3667460441417,42.179589982207
70,US PACK INC,MA,WORCESTER,42.53099,-71.75202,Chemicals,100,-71.7520200018974,42.5309900033149
71,BI-QEM INC,MA,HAMPSHIRE,42.329885,-72.674449,Chemicals,100,-72.6744490326831,42.3298849722253
72,SOUTHWIN LTD,MA,WORCESTER,42.53146,-71.73497,Chemicals,100,-71.7349699778048,42.531460006742
73,ITW POLYMERS SEALANTS NA,MA,PLYMOUTH,42.159852,-70.911287,Chemicals,100,-70.9112869969845,42.1598520270409
74,NITTO DENKO AVECIA  INC,MA,WORCESTER,42.15988,-71.50185,Chemicals,100,-71.5018499750535,42.1598799947823
75,MEXICHEM SPECIALTY COMPOUNDS,MA,WORCESTER,42.53286,-71.70806,Chemicals,100,-71.7080599553222,42.5328600002176
76,DAMPNEY CO INC,MA,MIDDLESEX,42.401667,-71.055578,Chemicals,100,-71.055577991181,42.401667013826
77,GEM GRAVURE CO INC,MA,PLYMOUTH,42.10718,-70.87576,Chemicals,100,-70.8757599749705,42.1071799741528
78,TURF CARE SUPPLY-HATFIELD PLANT,MA,HAMPSHIRE,42.368349,-72.632292,Chemicals,100,-72.6322919947147,42.3683490103044
79,GLOBE COMPOSITE SOLUTIONS LTD LP,MA,NORFOLK,42.10208,-70.90868,Chemicals,100,-70.9086799961985,42.1020800058481
80,JAMES AUSTIN CO,MA,HAMPDEN,42.165068,-72.491318,Chemicals,100,-72.4913180297049,42.1650679967303
81,SANOFI GENZYME FRAMINGHAM MANUFACTURING,MA,MIDDLESEX,42.298976,-71.486493,Chemicals,100,-71.4864930057769,42.2989759760279
82,CONNOISSEURS PRODUCTS CORP,MA,MIDDLESEX,42.52495,-71.14273,Chemicals,100,-71.1427300247634,42.5249500121457
83,CAMGER COATINGS SYSTEMS INC,MA,NORFOLK,42.10951,-71.36209,Chemicals,100,-71.3620899933187,42.1095099834794
84,MKS INSTRUMENTS,MA,ESSEX,42.68298,-71.18591,Computers and Electronic Products,50,-71.1859099743459,42.6829800321073
85,MACOM TECHNOLOGY SOLUTIONS INC,MA,MIDDLESEX,42.63545,-71.31736,Computers and Electronic Products,50,-71.3173600007135,42.6354499884175
86,DYNISCO INSTRUMENTS,MA,NORFOLK,42.08512,-71.44304,Computers and Electronic Products,50,-71.4430399683481,42.0851200165155
87,PHOTONIS USA,MA,WORCESTER,42.115406,-72.125698,Computers and Electronic Products,50,-72.1256979598504,42.1154059999821
88,COMPOSITE MODULES INC,MA,BRISTOL,41.94232,-71.28251,Computers and Electronic Products,50,-71.2825100389291,41.9423199874792
89,MC ASSEMBLY LLC,MA,MIDDLESEX,42.60575,-71.28406,Computers and Electronic Products,50,-71.2840599921203,42.6057499740836
90,TE CONNECTIVITY CORP,MA,NORFOLK,42.18914,-71.187944,Computers and Electronic Products,50,-71.1879440296437,42.1891399962732
91,MSI TRANSDUCERS CORP,MA,MIDDLESEX,42.557271,-71.48797,Computers and Electronic Products,50,-71.4879700157671,42.5572710017444
92,TECHNICAL MANUFACTURING CORP,MA,ESSEX,42.522366,-70.95404,Computers and Electronic Products,50,-70.9540399773125,42.5223660042546
93,MICROSEMI LAWRENCE,MA,ESSEX,42.71381,-71.17573,Computers and Electronic Products,50,-71.1757299960517,42.7138100157048
94,ANALOG DEVICES INC/WILMINGTON MANUFACTURING,MA,MIDDLESEX,42.53093,-71.14964,Computers and Electronic Products,50,-71.1496399557604,42.5309300279752
95,EXCELITAS TECHNOLOGIES CORP,MA,ESSEX,42.518225,-70.887602,Computers and Electronic Products,50,-70.8876020162034,42.5182250130313
96,NEO TECHNOLOGY SOLUTION,MA,WORCESTER,42.26901,-71.65396,Computers and Electronic Products,50,-71.6539599953145,42.2690099767298
97,LOCKHEED MARTIN SIPPICAN,MA,PLYMOUTH,41.70915,-70.77153,Computers and Electronic Products,50,-70.7715299796901,41.7091499705379
98,SCHNEIDER ELECTRIC,MA,NORFOLK,42.06844,-71.2474,Computers and Electronic Products,50,-71.24740001487,42.0684399752214
99,SYNQOR INC,MA,MIDDLESEX,42.493137,-71.54554,Computers and Electronic Products,50,-71.5455399880543,42.4931370320426
100,MICROSEMI CORP,MA,ESSEX,42.5725,-70.8766,Computers and Electronic Products,50,-70.8765999895927,42.5724999674744
101,AMETEK AEGIS,MA,BRISTOL,41.70612,-70.94969,Computers and Electronic Products,50,-70.9496899753807,41.7061200332372
102,WATERS CORP,MA,WORCESTER,42.1328,-71.4827,Computers and Electronic Products,50,-71.4826999593213,42.1327999702739
103,SELECT ENGINEERING INC,MA,WORCESTER,42.58571,-71.77868,Computers and Electronic Products,50,-71.7786800232365,42.5857100318402
104,L3HARRIS SECURITY & DETECTION SYSTEMS INC,MA,MIDDLESEX,42.5066,-71.13129,Computers and Electronic Products,50,-71.1312899796202,42.5065999835221
105,SKYWORKS SOLUTIONS INC,MA,MIDDLESEX,42.49891,-71.16311,Computers and Electronic Products,50,-71.1631100137827,42.4989100050777
106,INTERNATIONAL RECTIFIER HIREL PRODUCTS INC,MA,WORCESTER,42.54647,-71.745322,Computers and Electronic Products,50,-71.745321983476,42.5464699894691
107,CDAERO LLC,MA,BRISTOL,41.72739,-70.96409,Computers and Electronic Products,50,-70.9640899693851,41.727390018278
108,AMERICAN SCIENCE & ENGINEERING,MA,MIDDLESEX,42.52709,-71.25597,Computers and Electronic Products,50,-71.255970032512,42.5270900300055
109,KIDDE-FENWAL INC,MA,MIDDLESEX,42.255641,-71.458205,Computers and Electronic Products,50,-71.4582049676485,42.2556409923409
110,MYSTIC STATION,MA,SUFFOLK,42.3905,-71.0673,Electric Utilities,50,-71.0673000174919,42.3905000144528
111,TAUNTON MUNICIPAL LIGHTING PLANT - CLEARY FLOOD STATION,MA,BRISTOL,41.865217,-71.10597,Electric Utilities,50,-71.1059699751904,41.8652170146119
112,MATEP LLC,MA,SUFFOLK,42.336667,-71.108333,Electric Utilities,50,-71.1083329935453,42.3366669932703
113,PITTSFIELD GENERATING CO LP,MA,BERKSHIRE,42.45488,-73.21734,Electric Utilities,50,-73.2173400355914,42.454879970264
114,CANAL GENERATING LLC,MA,BARNSTABLE,41.7698,-70.5091,Electric Utilities,50,-70.5091000153432,41.7697999960147
115,POLYMETALLURGICAL LLC,MA,BRISTOL,41.99295,-71.33194,Electrical Equipment,50,-71.3319400171008,41.9929500218044
116,ALPHA WIRE CO,MA,WORCESTER,42.54923,-71.74558,Electrical Equipment,50,-71.7455799796255,42.549230028156
117,CHECON CORP,MA,BRISTOL,41.98286,-71.29731,Electrical Equipment,50,-71.297309962898,41.982859994274
118,HEAT TRACE PRODUCTS LLC,MA,WORCESTER,42.51659,-71.7359,Electrical Equipment,50,-71.7359000036185,42.5165900324993
119,AFC CABLE SYSTEMS,MA,BRISTOL,41.7161,-70.9685,Electrical Equipment,50,-70.9684999787779,41.7160999784311
120,AIRBORN ELECTRONICS INC,MA,BRISTOL,41.94494,-71.12947,Electrical Equipment,50,-71.1294699928546,41.9449400133681
121,HEAT TRANSFER PRODUCTS,MA,BRISTOL,41.74908,-70.96873,Electrical Equipment,50,-70.9687300373221,41.7490800193523
122,V-TRON ELECTRONICS CORP,MA,BRISTOL,41.90328,-71.33819,Electrical Equipment,50,-71.3381899558586,41.9032800012703
123,EIS WIRE & CABLE CO,MA,HAMPSHIRE,42.21741,-72.55421,Electrical Equipment,50,-72.5542099810614,42.2174100175179
124,RUSSELECTRIC,MA,PLYMOUTH,42.17432,-70.91435,Electrical Equipment,50,-70.9143499826088,42.174320019534
125,ATKORE INTERNATIONAL,MA,BRISTOL,41.726522,-70.955696,Electrical Equipment,50,-70.9556960215387,41.7265220057348
126,QUABBIN WIRE & CABLE CO INC,MA,HAMPSHIRE,42.258314,-72.239573,Electrical Equipment,50,-72.2395729866734,42.2583139921075
127,VICOR CORP,MA,ESSEX,42.68537,-71.2008,Electrical Equipment,50,-71.2007999993378,42.6853699825836
128,PRYSMIAN CABLES & SYSTEMS USA,MA,BRISTOL,41.866446,-71.125438,Electrical Equipment,50,-71.1254379945333,41.8664460052755
129,ELECTROSWITCH SWITCHES & RELAYS,MA,PLYMOUTH,42.126841,-70.914252,Electrical Equipment,50,-70.9142519764113,42.1268410129389
130,PURECOAT NORTH LLC,MA,MIDDLESEX,42.39511,-71.15961,Fabricated Metals,25,-71.1596099977727,42.3951100060018
131,ASTRON INC,MA,MIDDLESEX,42.67441,-71.56659,Fabricated Metals,25,-71.566590030444,42.6744100042491
132,SMITH & WESSON,MA,HAMPDEN,42.13722,-72.54706,Fabricated Metals,25,-72.5470600202205,42.1372200092345
133,TOG MANUFACTURING,MA,BERKSHIRE,42.66367,-73.10579,Fabricated Metals,25,-73.1057900283868,42.663669978953
134,TECOMET,MA,MIDDLESEX,42.512655,-71.143805,Fabricated Metals,25,-71.1438050386639,42.5126549920719
135,CENTURY TY-WOOD MANUFACTURING INC,MA,MIDDLESEX,42.21015,-71.4134,Fabricated Metals,25,-71.413399965717,42.2101499927758
136,KT ACQUISITION  LLC,MA,WORCESTER,42.313298,-71.797547,Fabricated Metals,25,-71.7975469798227,42.313297988208
137,AOTCO METAL FINISHING CO INC,MA,MIDDLESEX,42.53044,-71.25473,Fabricated Metals,25,-71.2547299980938,42.5304400286169
138,METALOR TECHNOLOGIES USA,MA,BRISTOL,41.94198,-71.2769,Fabricated Metals,25,-71.2768999701483,41.9419800149923
139,DAV-TECH PLATING INC,MA,MIDDLESEX,42.31647,-71.57932,Fabricated Metals,25,-71.5793199665038,42.3164699856755
140,BRAININ ADVANCE INDUSTRIES,MA,BRISTOL,41.91928,-71.32351,Fabricated Metals,25,-71.3235099569801,41.9192800123221
141,CAPSTAN ATLANTIC,MA,NORFOLK,42.084871,-71.303667,Fabricated Metals,25,-71.3036669808376,42.0848710093197
142,GENERAL METAL FINISHING LLC,MA,BRISTOL,41.91914,-71.32328,Fabricated Metals,25,-71.3232799882673,41.9191399772303
143,SAVAGE ARMSINC,MA,HAMPDEN,42.14067,-72.72683,Fabricated Metals,25,-72.7268299765632,42.1406699713132
144,INTERNATIONAL METAL PRODUCTS CORP,MA,HAMPDEN,42.18839,-72.59982,Fabricated Metals,25,-72.5998199633189,42.1883900045019
145,OMG INC,MA,HAMPDEN,42.056694,-72.654536,Fabricated Metals,25,-72.6545359879485,42.0566940192615
146,LYTRON INC,MA,MIDDLESEX,42.51118,-71.1273,Fabricated Metals,25,-71.1273000224542,42.5111799833319
147,WYMAN-GORDON CO,MA,WORCESTER,42.256602,-71.802285,Fabricated Metals,25,-71.8022849641257,42.2566020167186
148,BETE FOG NOZZLE INC,MA,FRANKLIN,42.619163,-72.558105,Fabricated Metals,25,-72.5581049863018,42.6191630067858
149,NEW ENGLAND ELECTROPOLISHING CO INC,MA,BRISTOL,41.675,-71.179,Fabricated Metals,25,-71.1790000433489,41.6749999900448
150,DELTA ELECTRONICS MANUFACTURING CORP,MA,ESSEX,42.55983,-70.88304,Fabricated Metals,25,-70.8830400118646,42.5598300099361
151,INDEPENDENT PLATING CO,MA,WORCESTER,42.28724,-71.79568,Fabricated Metals,25,-71.7956800111677,42.2872400040688
152,UMICORE ELECTRICAL MATERIALS USA INC,MA,BRISTOL,41.947559,-71.266082,Fabricated Metals,25,-71.2660820083392,41.9475589962139
153,CLEANPART EAST,MA,WORCESTER,42.07341,-72.02096,Fabricated Metals,25,-72.0209599672769,42.0734100206667
154,BODYCOTE THERMAL PROCESSING,MA,WORCESTER,42.282794,-71.805903,Fabricated Metals,25,-71.805903018764,42.2827940303769
155,UNITED COUNTY INDUSTRIES,MA,WORCESTER,42.19595,-71.75834,Fabricated Metals,25,-71.7583400092473,42.1959500174734
156,ROBBINS MANUFACTURING CO,MA,BRISTOL,41.746597,-71.102741,Fabricated Metals,25,-71.1027409809017,41.7465969982683
157,METFAB ENGINEERING INC,MA,BRISTOL,41.983462,-71.301355,Fabricated Metals,25,-71.3013549867909,41.9834619753924
158,INNER-TITE CORP,MA,WORCESTER,42.33738,-71.84352,Fabricated Metals,25,-71.8435199712866,42.3373800298777
159,METSO AUTOMATION USA INC,MA,WORCESTER,42.29979,-71.75909,Fabricated Metals,25,-71.759090012678,42.299789967295
160,ALLIED MACHINED PRODUCTS CORP,MA,WORCESTER,42.20725,-71.80923,Fabricated Metals,25,-71.8092300192503,42.2072499811512
161,THE GILLETTE CO LLC,MA,SUFFOLK,42.34512,-71.05441,Fabricated Metals,25,-71.0544100016485,42.3451199874677
162,DEXTER-RUSSELL INC,MA,WORCESTER,42.08235,-72.03833,Fabricated Metals,25,-72.0383299712736,42.0823500147713
163,FOUNTAIN PLATING CO LLC,MA,HAMPDEN,42.15477,-72.64863,Fabricated Metals,25,-72.6486300141131,42.1547700166656
164,DUNCAN GALVANIZING CORP,MA,MIDDLESEX,42.406555,-71.067522,Fabricated Metals,25,-71.0675219911986,42.4065549691916
165,PARADIGM PRECISION HOLDINGS LLC,MA,MIDDLESEX,42.41772,-71.07499,Fabricated Metals,25,-71.0749899556501,42.4177199736208
166,FRAEN MACHINING CORP,MA,MIDDLESEX,42.52455,-71.14812,Fabricated Metals,25,-71.1481200062997,42.5245500043878
167,V&S TAUNTON GALVANIZING LLC,MA,BRISTOL,41.93571,-71.12869,Fabricated Metals,25,-71.1286899856933,41.9357099772998
168,TACO INC - FALL RIVER,MA,BRISTOL,41.69994,-71.14464,Fabricated Metals,25,-71.1446400227205,41.6999400073514
169,ECHO INDUSTRIES ORANGE MA,MA,FRANKLIN,42.567131,-72.297978,Fabricated Metals,25,-72.2979780328487,42.5671310164053
170,DONCASTERS STORMS FORGE,MA,HAMPDEN,42.13927,-72.53861,Fabricated Metals,25,-72.5386100175004,42.1392700122585
171,ELECTROPOLISHING SYSTEMS INC,MA,PLYMOUTH,41.96091,-70.69658,Fabricated Metals,25,-70.6965800321064,41.9609100070102
172,PALMER MANUFACTURING CO LLC,MA,ESSEX,42.518375,-70.970242,Fabricated Metals,25,-70.9702419917768,42.518374981768
173,SAEILO ENTERPRISES,MA,WORCESTER,42.25305,-71.86603,Fabricated Metals,25,-71.866029955676,42.2530499965912
174,INTERPLEX ETCH LOGIC LLC,MA,BRISTOL,41.90223,-71.34023,Fabricated Metals,25,-71.3402300298688,41.9022299687539
175,RIVERDALE MILLS CORP,MA,WORCESTER,42.139137,-71.641394,Fabricated Metals,25,-71.6413940017941,42.1391369888929
176,WESTFIELD ELECTROPLATING CO,MA,HAMPDEN,42.13126,-72.74491,Fabricated Metals,25,-72.7449100089606,42.1312600021027
177,WHIPPS INC,MA,WORCESTER,42.58647,-72.23819,Fabricated Metals,25,-72.2381900302935,42.5864699745383
178,HOPWOOD GLOBE LTD,MA,MIDDLESEX,42.416948,-71.076152,Fabricated Metals,25,-71.0761520163016,42.4169480292698
179,SOUTHCOAST PLATING INC,MA,BRISTOL,41.662971,-70.919616,Fabricated Metals,25,-70.9196159966358,41.662970996508
180,IRWIN INDUSTRIAL TOOLS DBA LENOX TOOLS,MA,HAMPDEN,42.05325,-72.52331,Fabricated Metals,25,-72.5233100014128,42.0532500245637
181,CHEMI GRAPHIC INC,MA,HAMPDEN,42.15604,-72.46804,Fabricated Metals,25,-72.4680399857475,42.1560399748237
182,AUTOMATIC MACHINE PRODUCTS,MA,BRISTOL,41.94482,-71.12963,Fabricated Metals,25,-71.1296299828066,41.9448200124948
183,CIANBRO FABRICATION & COATING CORP,MA,ESSEX,42.73753,-70.94617,Fabricated Metals,25,-70.9461700167713,42.7375300244766
184,WYMAN-GORDON CO,MA,WORCESTER,42.229565,-71.727977,Fabricated Metals,25,-71.7279770424756,42.2295650092683
185,VALLEY PLATING INC,MA,HAMPDEN,42.12173,-72.57086,Fabricated Metals,25,-72.570859985358,42.121729966855
186,WINCHESTER INTERCONNECT RF CORP,MA,ESSEX,42.51598,-70.97228,Fabricated Metals,25,-70.9722799996619,42.515980007544
187,TECH-ETCH INC,MA,PLYMOUTH,41.95872,-70.69333,Fabricated Metals,25,-70.69333001724,41.9587199697583
188,FLEXCON INDUSTRIES,MA,NORFOLK,42.200701,-71.050078,Fabricated Metals,25,-71.0500779660224,42.200700977182
189,FM CALLAHAN & SON INC,MA,MIDDLESEX,42.429185,-71.046222,Fabricated Metals,25,-71.0462220374968,42.4291850137305
190,STANDEX INTERNATIONAL SPINCRAFT DIV,MA,MIDDLESEX,42.58434,-71.269708,Fabricated Metals,25,-71.2697079681521,42.5843399951153
191,PLATING FOR ELECTRONICS INC,MA,MIDDLESEX,42.36893,-71.22608,Fabricated Metals,25,-71.2260800287374,42.3689300108032
192,LAMB & RITCHIE,MA,ESSEX,42.49617,-71.015828,Fabricated Metals,25,-71.0158279890163,42.4961699973878
193,ETHOS ENERGY GROUP,MA,HAMPDEN,42.18849,-72.55192,Fabricated Metals,25,-72.5519199957391,42.188489977295
194,"NEW METHOD PLATING CO,INC",MA,WORCESTER,42.25193,-71.81111,Fabricated Metals,25,-71.8111100134769,42.2519300002766
195,HART & COOLEY INC,MA,FRANKLIN,42.598244,-72.517952,Fabricated Metals,25,-72.5179519999007,42.5982440002345
196,AGRIMARK INC,MA,HAMPDEN,42.13065,-72.627313,Food,25,-72.6273129924209,42.1306500268529
197,HP HOOD LLC - AGAWAM PLANT,MA,HAMPDEN,42.08469,-72.61897,Food,25,-72.6189699790512,42.0846900034756
198,OCEAN SPRAY CRANBERRIES INC,MA,PLYMOUTH,41.87122,-70.91132,Food,25,-70.9113199651555,41.8712199860588
199,NASOYA FOODS USA LLC,MA,MIDDLESEX,42.562573,-71.533697,Food,25,-71.5336969586746,42.5625729829017
200,GARELICK FARMS-FRANKLIN,MA,NORFOLK,42.087386,-71.445916,Food,25,-71.4459160145617,42.0873859704179
201,TRADEBE TREATMENT & RECYCLING OF STOUGHTON LLC,MA,NORFOLK,42.130035,-71.118751,Hazardous Waste,25,-71.1187510253898,42.1300349825148
202,VEOLIA ES TECHNICAL SOLUTIONS,MA,PLYMOUTH,42.0082,-71.04604,Hazardous Waste,25,-71.0460400388203,42.0081999770686
203,SAFETY-KLEEN SYSTEMS MARLBOROUGH (MRB),MA,MIDDLESEX,42.329235,-71.54188,Hazardous Waste,25,-71.5418799820923,42.3292350078507
204,CLEAN HARBORS OF BRAINTREE INC,MA,NORFOLK,42.235969,-70.97286,Hazardous Waste,25,-70.9728600418409,42.2359690225245
205,VIBRAM CORP,MA,WORCESTER,42.26861,-72.08391,Leather,25,-72.0839100396322,42.2686099960942
