__OBJECTID,4. FACILITY NAME,8. ST,7. COUNTY,12. LATITUDE,13. LONGITUDE,20. INDUSTRY SECTOR,RISK SCORE,x,y
23,CENTRAL WASHINGTON CONCRETE EPHRATA,WA,GRANT,47.270949,-119.573666,Nonmetallic Mineral Product,25,-119.573665987379,47.2709489975888
24,SKOOKUMCHUCK BATCH PLANTS,WA,THURSTON,46.841795,-122.660139,Nonmetallic Mineral Product,25,-122.66013896306,46.8417949808364
25,GLACIER NORTHWEST INC WEST BATCH PLANT,WA,CLARK,45.638069,-122.69604,Nonmetallic Mineral Product,25,-122.696040043558,45.6380690280624
26,CPC MATERIALS INC  ARLINGTON,WA,SNOHOMISH,48.206742,-122.147634,Nonmetallic Mineral Product,25,-122.147634013626,48.2067419756829
27,GLACIER NORTHWEST INC DUPONT PLANT,WA,PIERCE,47.120695,-122.650123,Nonmetallic Mineral Product,25,-122.650123017137,47.1206950121857
28,GLACIER NORTHWEST INC WOODLAND  READY-MIX PLANT,WA,COWLITZ,45.913616,-122.762157,Nonmetallic Mineral Product,25,-122.762157036616,45.9136159779427
29,ASH GROVE CEMENT CO,WA,KING,47.56799,-122.34255,Nonmetallic Mineral Product,25,-122.342550014817,47.5679900283909
30,GLACIER NORTHWEST INC EAST MARGINAL WAY PLANT,WA,KING,47.548206,-122.336385,Nonmetallic Mineral Product,25,-122.336384966853,47.5482060025869
31,GLACIER NORTHWEST INC KENMORE READY-MIX PLANT,WA,KING,47.75782,-122.255495,Nonmetallic Mineral Product,25,-122.255494999285,47.757820021229
32,JAMES HARDIE BUILDING PRODUCTS TACOMA,WA,PIERCE,47.091503,-122.364795,Nonmetallic Mineral Product,25,-122.364794996197,47.0915029916003
33,CENTRAL PREMIX CONCRETE PRODUCTS CO,WA,PIERCE,47.080686,-122.375363,Nonmetallic Mineral Product,25,-122.375362956863,47.0806860000286
34,CENTRAL WASHINGTON CONCRETE - QUINCY,WA,GRANT,47.236258,-119.873784,Nonmetallic Mineral Product,25,-119.873783960987,47.2362579706757
35,OLDCASTLE PRECAST INC,WA,KING,47.284175,-122.226366,Nonmetallic Mineral Product,25,-122.226365958387,47.2841750041031
36,CENTRAL PRE-MIX - SUNNYSIDE,WA,YAKIMA,46.315147,-119.980917,Nonmetallic Mineral Product,25,-119.980917041771,46.3151470089372
37,INTERSTATE CONCRETE & ASPHALT SRP ELK PIT,WA,SPOKANE,48.011389,-117.597778,Nonmetallic Mineral Product,25,-117.597778041498,48.0113890128385
38,GLACIER NORTHWEST INC LONGVIEW READY-MIX PLANT,WA,COWLITZ,46.13014,-122.92458,Nonmetallic Mineral Product,25,-122.924579985833,46.1301400045225
39,BASALITE,WA,PIERCE,47.112861,-122.628236,Nonmetallic Mineral Product,25,-122.628236014397,47.1128610232232
40,CPC MATERIALS INC SKAGIT,WA,SKAGIT,48.455186,-122.428661,Nonmetallic Mineral Product,25,-122.428660990816,48.4551860111002
41,OWENS-BROCKWAY GLASS CONTAINER INC - PLANT #02,WA,COWLITZ,46.031638,-122.866164,Nonmetallic Mineral Product,25,-122.866163980212,46.0316379857982
42,GLACIER NORTHWEST VASHON PLANT,WA,KING,47.375471,-122.416475,Nonmetallic Mineral Product,25,-122.416474984661,47.3754710200273
43,GLACIER NORTHWEST INC EAST VANCOUVER READY-MIX PLANT,WA,CLARK,45.622625,-122.483217,Nonmetallic Mineral Product,25,-122.483217025494,45.6226250149051
44,OLDCASTLE PRECAST INC,WA,WHATCOM,48.787336,-122.446392,Nonmetallic Mineral Product,25,-122.446392027726,48.787336006572
45,PYROTEK INC,WA,SPOKANE,47.679365,-117.276338,Nonmetallic Mineral Product,25,-117.276338015632,47.6793649976949
46,GLACIER NORTHWEST INC TUMWATER PLANT,WA,THURSTON,47.022204,-122.950219,Nonmetallic Mineral Product,25,-122.95021898202,47.0222039770057
47,WENATCHEE SAND & GRAVEL,WA,CHELAN,47.405212,-120.29977,Nonmetallic Mineral Product,25,-120.299770009451,47.4052120248087
48,LAFARGE NA INC SEATTLE,WA,KING,47.55358,-122.34442,Nonmetallic Mineral Product,25,-122.344420037744,47.5535799822957
49,GLACIER NORTHWEST INC CHEHALIS PLANT,WA,LEWIS,46.636878,-122.940053,Nonmetallic Mineral Product,25,-122.940053017445,46.6368780001917
50,JAMES HARDIE BUILDING PRODUCTS,WA,PIERCE,47.08203,-122.36754,Nonmetallic Mineral Product,25,-122.367539978211,47.0820300013308
51,GLACIER NORTHWEST INC SNOQUALMIE PLANT,WA,KING,47.549305,-121.819947,Nonmetallic Mineral Product,25,-121.819947013443,47.5493049742676
52,GEORGIA-PACIFIC GYPSUM LLC,WA,PIERCE,47.269558,-122.394869,Nonmetallic Mineral Product,25,-122.394868974942,47.269558018488
53,CENTRAL WASHINGTON CONCRETE WENATCHEE,WA,DOUGLAS,47.510173,-120.293871,Nonmetallic Mineral Product,25,-120.293871042475,47.5101729724504
54,CENTRAL PRE-MIX CONCRETE PRODUCTS CO,WA,SPOKANE,47.682357,-117.18392,Nonmetallic Mineral Product,25,-117.183919968023,47.6823570004894
55,CERADYNE INC A 3M CO,WA,KING,47.54392,-122.32607,Nonmetallic Mineral Product,25,-122.326069971772,47.5439200050896
56,US DOD USAF FAIRCHILD AFB,WA,SPOKANE,47.628331,-117.6462,Other,100,-117.64620002009,47.6283309711465
57,"U.S. ARMY - FORT SILL, OK (RANGE FACILITY)",WA,KITSAP,47.699,-122.7131,Other,100,-122.71310003895,47.6990000015836
58,US ARMY NATIONAL GUARD CTC CAMP PENDLETON (RANGES),WA,PIERCE,47.119419,-122.63,Other,100,-122.63000003612,47.1194189827951
59,LHOIST NA OF ARIZONA INC - NELSON PLANT,WA,KITSAP,47.559166,-122.647222,Other,100,-122.647221997758,47.5591660088017
60,US DOD USAF DOVER AFB,WA,OKANOGAN,48.999227,-119.462761,Other,100,-119.462760970548,48.9992269817446
61,US DHS FEDERAL LAW ENFORCEMENT TRAINING CENTER ARTESIA,WA,PIERCE,47.259364,-122.393256,Other,25,-122.393255960018,47.2593639885939
62,US ARMY FORT HOOD RANGE FACILITY,WA,ISLAND,48.344219,-122.6637,Other,100,-122.663699974678,48.344219001208
63,FEDERAL CORRECTIONAL COMPLEX,WA,STEVENS,48.999711,-117.831813,Other,100,-117.831812978366,48.9997110182966
64,FEDERAL CORRECTIONAL INSTITUTION RAY BROOK,WA,BENTON,46.32095,-119.28001,Other,50,-119.280010044767,46.3209499738145
65,"U.S. DOD, USAF, JOINT BASE LANGLEY EUSTIS - LANGLEY AFB",WA,YAKIMA,46.674883,-120.409513,Other,100,-120.40951296563,46.6748830239802
66,GEORGIA-PACIFIC TOLEDO LLC,WA,SPOKANE,47.687784,-117.27887,Paper,50,-117.278870007092,47.6877839713052
67,TAMA PAPERBOARD,WA,JEFFERSON,48.093793,-122.796806,Paper,50,-122.79680595544,48.0937930197524
68,SMURFIT KAPPA NA - FORNEY MILL,WA,PEND OREILLE,48.2901,-117.2706,Paper,50,-117.270600026755,48.2900999862352
69,CHROMASOURCE INC,WA,COWLITZ,46.118735,-122.968082,Paper,50,-122.968081981445,46.1187350248884
70,INTERTAPE POLYMER GROUP,WA,PIERCE,47.250585,-122.424002,Paper,50,-122.424001968427,47.2505849989053
71,D & K COATING TECHNOLOGIES INC,WA,PIERCE,47.239032,-122.421679,Paper,50,-122.421679014934,47.2390320057038
72,DOMTAR PAPER CO LLC KINGSPORT MILL,WA,PIERCE,47.211588,-122.239643,Paper,50,-122.239642968455,47.2115879725408
73,CARDINAL HEALTH / KPR,WA,CLARK,45.582929,-122.407758,Paper,50,-122.407758002639,45.5829290138962
74,ADHESIVES RESEARCH INC,WA,COWLITZ,46.122749,-122.974048,Paper,50,-122.974047962742,46.1227489967279
75,WESTROCK LONGVIEW LLC,WA,PIERCE,47.26384,-122.425332,Paper,50,-122.425332014037,47.263839991145
76,BOISE WHITE PAPER LLC,WA,COWLITZ,46.10361,-122.92167,Paper,50,-122.921669983302,46.1036100018565
77,MENOMINEE ACQUISITION CORP DBA DUNN PAPER-MENOMINEE,WA,WALLA WALLA,46.10396,-118.9184,Paper,50,-118.918399964509,46.1039599816644
78,JACKSON PAPER MANUFACTURING,WA,GRAYS HARBOR,46.953543,-123.761737,Paper,50,-123.761736977263,46.9535429903677
79,VERSO ESCANABA LLC,WA,PIERCE,47.247943,-122.403016,Paper,50,-122.403015975917,47.2479429810176
80,SOPREMA INC,WA,SKAGIT,48.489534,-122.564292,Petroleum,75,-122.564291956179,48.4895339802852
81,PENNSY SUPPLY INC EAST PETERSBURG HMA PLANT,WA,SKAGIT,48.472836,-122.560194,Petroleum,75,-122.560194021516,48.4728360176824
82,GS II INC (DBA CERTAINTEED),WA,PIERCE,47.259689,-122.405988,Petroleum,75,-122.405987962203,47.259689002283
83,DELEK TYLER REFINERY,WA,WHATCOM,48.994018,-122.281469,Petroleum,75,-122.281468977241,48.9940179722208
84,MDU RESOURCES REDMOND CONCRETE,WA,KING,47.589097,-122.321495,Petroleum,75,-122.321495031693,47.5890970141933
85,WESTERN EMULSIONS IRWINDALE PLANT,WA,WHITMAN,46.72522,-117.11253,Petroleum,75,-117.11253004391,46.7252200008823
86,KINDER MORGAN CRUDE & CONDENSATE LLC,WA,SPOKANE,47.697711,-117.36078,Petroleum,75,-117.360780011665,47.6977110018517
87,ALLEGHENY PETROLEUM PRODUCTS CO,WA,WHATCOM,48.884,-122.735,Petroleum,75,-122.73499997743,48.8839999833063
88,MICHIGAN PAVING & MATERIALS CO SPARTAN ASPHALT,WA,PIERCE,47.257694,-122.395259,Petroleum,75,-122.395259023439,47.2576940171673
89,PROCHEMCO INC,WA,WHATCOM,48.830142,-122.692114,Petroleum,75,-122.692113956609,48.8301420155076
90,MPLX TERMINALS LLC - ROMULUS MI TERMINAL,WA,KING,47.581259,-122.353342,Petroleum Bulk Terminals,75,-122.353342015314,47.5812589918389
91,CITGO REFINING & CHEMICALS CO LP-DEEP SEA TERMINAL,WA,PIERCE,47.24373,-122.402101,Petroleum Bulk Terminals,75,-122.4021010418,47.2437300048844
92,PEERLESS OIL & CHEMICALS INC,WA,FRANKLIN,46.224013,-119.016813,Petroleum Bulk Terminals,75,-119.016813008999,46.2240130035225
93,PURVIS BROTHERS INC,WA,SNOHOMISH,47.781544,-122.394959,Petroleum Bulk Terminals,75,-122.394958986134,47.7815439733377
94,THOMAS PETROLEUM LLC ODESSA,WA,PIERCE,47.258539,-122.4331,Petroleum Bulk Terminals,75,-122.433100015793,47.2585389777132
95,MPC ALASKA TERMINAL CO LLC- NORTH POLE,WA,SPOKANE,47.66991,-117.317119,Petroleum Bulk Terminals,75,-117.317119014248,47.6699100096722
96,TESORO HATHAWAY TERMINAL,WA,CLALLAM,48.136799,-123.461815,Petroleum Bulk Terminals,75,-123.46181501605,48.1367989790058
97,MARATHON PETROLEUM CO - WELLSVILLE OH ASP TERMINAL,WA,FRANKLIN,46.215543,-119.028835,Petroleum Bulk Terminals,75,-119.028834982783,46.2155429815889
98,CITGO PETROLEUM CORP,WA,SPOKANE,47.670062,-117.320917,Petroleum Bulk Terminals,75,-117.320917001438,47.6700620274245
99,HBD THERMOID INC,WA,PIERCE,47.228888,-122.337769,Plastics and Rubber,25,-122.337769001212,47.2288879761808
100,PSI MOLDED PLASTICS FORMERLY KNOWN AS GI PLASTEK,WA,KING,47.39421,-122.239358,Plastics and Rubber,25,-122.239358022847,47.3942100042874
101,FEHRER AUTOMOTIVE NA LLC,WA,PIERCE,47.230213,-122.332317,Plastics and Rubber,25,-122.332317035921,47.2302129842961
102,FIBERGLASS INNOVATIONS LLC,WA,PIERCE,47.076181,-122.351469,Plastics and Rubber,25,-122.351469027947,47.0761810147049
103,MTI BATHS INC,WA,YAKIMA,46.58639,-120.50415,Plastics and Rubber,25,-120.504150031654,46.58638997035
104,DAKOTA FIBERGLASS INC,WA,KING,47.43647,-122.46547,Plastics and Rubber,25,-122.465469998572,47.4364699810767
105,EVAPCO INC,WA,SPOKANE,47.671435,-117.324849,Plastics and Rubber,25,-117.324849017268,47.6714350065382
106,JOHNS MANVILLE,WA,KING,47.424785,-122.237776,Plastics and Rubber,25,-122.2377759998,47.4247849887569
107,MUSKEGON COMPOSITES INC,WA,LEWIS,46.635386,-122.926396,Plastics and Rubber,25,-122.926396020012,46.635385999724
108,SAINT GOBAIN PERFORMANCE PLASTICS,WA,WHATCOM,48.768895,-122.519272,Plastics and Rubber,25,-122.5192719874,48.7688949906571
109,F/G PRODUCTS INC,WA,THURSTON,46.948746,-122.598109,Plastics and Rubber,25,-122.59810903505,46.9487459748365
110,AMERITYRE CORP,WA,YAKIMA,46.461477,-120.427899,Plastics and Rubber,25,-120.427898964213,46.4614769775344
111,GREAT LAKES COMPOSITES LLC,WA,SNOHOMISH,47.926694,-122.253842,Plastics and Rubber,25,-122.253842009331,47.9266939904876
112,HEXPOL COMPOUNDING TEXAS,WA,PIERCE,47.212188,-122.488407,Plastics and Rubber,25,-122.488407042048,47.2121879976758
113,SONOCO PROTECTIVE SOLUTIONS INC,WA,SPOKANE,47.686871,-117.1919,Plastics and Rubber,25,-117.191899972186,47.686871018928
114,CHEVRON PHILLIPS CHEMICAL CO PERFORMANCE PIPE A DIV,WA,PIERCE,47.16148,-122.469583,Plastics and Rubber,25,-122.469583024932,47.1614799723093
115,MARBLE PALACE,WA,CLARK,45.809231,-122.68831,Plastics and Rubber,25,-122.688310040538,45.809231005939
116,CRANE COMPOSITES INC,WA,COWLITZ,46.1422,-122.986814,Plastics and Rubber,25,-122.986814011076,46.1422000233453
117,SAWYER OILFIELD PRODUCTS,WA,SNOHOMISH,47.940581,-122.250849,Plastics and Rubber,25,-122.250849002467,47.9405810176386
118,LF MANUFACTURING INC - MAI N PLANT,WA,WHATCOM,48.781591,-122.447329,Plastics and Rubber,25,-122.447328970567,48.7815910235645
119,REHAU AUTOMOTIVE LLC,WA,SNOHOMISH,48.181538,-122.138569,Plastics and Rubber,25,-122.138569024263,48.1815379797515
120,ARCO ALLOYS CORP,WA,SNOHOMISH,48.051813,-122.191536,Primary Metals,50,-122.191536029034,48.0518129724294
121,AURUBIS BUFFALO INC,WA,WHATCOM,48.8455,-122.7055,Primary Metals,50,-122.705500022152,48.8454999928524
122,SANDERS LEAD CO INC,WA,KING,47.5725,-122.351416,Primary Metals,50,-122.351416027345,47.5724999950496
123,MILLER CENTRIFUGAL CASTING CO,WA,BENTON,46.145258,-119.011172,Primary Metals,50,-119.011172038172,46.1452579954055
124,GANNON & SCOTT,WA,KING,47.569224,-122.32167,Primary Metals,50,-122.32167002351,47.5692239863942
125,ALTON STEEL INC,WA,PIERCE,47.23278,-122.46,Primary Metals,50,-122.459999977144,47.2327800055736
126,O'FALLON CASTING,WA,KING,47.572804,-122.335172,Primary Metals,50,-122.335171971725,47.5728039910863
127,ASWPENGG LLC,WA,GRANT,47.138359,-119.200383,Primary Metals,50,-119.200383018656,47.1383590212591
128,CMC STEEL FABRICATORS INC DBA CMC STEEL ARKANSAS,WA,COWLITZ,46.117564,-122.944739,Primary Metals,50,-122.944738989293,46.1175639971015
129,STEEL TECHNOLOGIES LLC,WA,GRANT,47.132892,-119.216348,Primary Metals,50,-119.216347967717,47.1328920028599
130,ATLAS TUBE INC,WA,SNOHOMISH,48.157,-122.15096,Primary Metals,50,-122.150960025966,48.15700001085
131,ALLOY RESOURCE CORP,WA,KING,47.569331,-122.367332,Primary Metals,50,-122.367332018223,47.5693310221983
132,MUNCIE CASTING CORP,WA,WALLA WALLA,46.06393,-118.36149,Primary Metals,50,-118.36149003294,46.063929982124
133,STEEL WAREHOUSE OF OHIO,WA,PIERCE,47.22554,-122.48055,Primary Metals,50,-122.480550017247,47.2255400190922
134,METALLURGICAL PRODUCTS CO,WA,CLARK,45.638312,-122.69293,Primary Metals,50,-122.692929986213,45.6383119734008
135,MAGNUS LLC,WA,SPOKANE,47.692642,-117.182697,Primary Metals,50,-117.182697001595,47.6926419976192
136,CENTURY ALUMINUM OF KENTUCKY,WA,SPOKANE,47.753196,-117.389249,Primary Metals,50,-117.389248970492,47.7531960047479
137,REA MAGNET WIRE CO INC,WA,KING,47.42816,-122.236075,Primary Metals,50,-122.23607503981,47.4281600256574
138,SWVA INC,WA,KING,47.554685,-122.331651,Primary Metals,50,-122.331651024969,47.5546850251506
139,WIELAND ROLLED PRODUCTS NA - EAST ALTON MAIN PLAN,WA,SPOKANE,47.687074,-117.212673,Primary Metals,50,-117.212672974142,47.6870740262796
140,HUNTINGTON ALLOYS CORP,WA,BENTON,46.319089,-119.286557,Primary Metals,50,-119.286556966558,46.3190890121694
141,ROYAL METAL PRODUCTS INC,WA,SNOHOMISH,47.862733,-121.797684,Primary Metals,50,-121.797683975925,47.862732984417
142,NAIL CITY BRONZE,WA,COWLITZ,46.0429,-122.8697,Primary Metals,50,-122.869700018664,46.0428999843015
143,MILLIKEN CHEMICAL ALLEN PLANT,WA,CLARK,45.575948,-122.351582,Textiles,25,-122.351582036009,45.5759480186503
144,NEWMAR CORP,WA,KING,47.668212,-122.198077,Transportation Equipment,25,-122.198077021944,47.6682120144815
145,ZF AXLE DRIVES MARYSVILLE,WA,CLALLAM,48.12298,-123.44617,Transportation Equipment,25,-123.446169957062,48.1229800273888
146,DOUGLAS AUTOTECH CORP,WA,KING,47.531169,-122.310812,Transportation Equipment,25,-122.31081199684,47.5311690251792
147,SABRE CORP,WA,KING,47.409626,-122.23702,Transportation Equipment,25,-122.237019977657,47.4096260142283
148,CARDONE INDUSTRIES,WA,CLARK,45.616345,-122.625387,Transportation Equipment,25,-122.625387007473,45.6163450310861
149,INVINCIBLE BOAT CO,WA,PIERCE,47.086549,-122.346851,Transportation Equipment,25,-122.346850968734,47.0865489883872
150,D&W DIESEL INC,WA,STEVENS,48.555549,-117.924044,Transportation Equipment,25,-117.924043996734,48.555548983232
151,HIGHWATER MARINE LLC DBA RINKER BOAT CO,WA,GRAYS HARBOR,46.904622,-124.108863,Transportation Equipment,25,-124.108862981206,46.9046220177721
152,KEIHIN CAROLINA SYSTEM TECHNOLOGY LLC,WA,KING,47.334922,-122.220207,Transportation Equipment,25,-122.220207018968,47.3349219772654
153,ANTOLIN HOWELL,WA,KING,47.37064,-122.30276,Transportation Equipment,25,-122.302760037622,47.3706399809595
154,PIERCE MANUFACTURING INC,WA,KING,47.399148,-122.264995,Transportation Equipment,25,-122.264995042741,47.3991480303388
155,OX BODIES INC,WA,KITSAP,47.504082,-122.750727,Transportation Equipment,25,-122.750726962773,47.5040819895512
156,ROHR INC (A COLLINS AEROSPACE COMPANY),WA,LEWIS,46.626064,-122.92305,Transportation Equipment,25,-122.923049975241,46.6260640285239
157,SOUTHTEC LLC,WA,KING,47.51751,-122.31175,Transportation Equipment,25,-122.311750017659,47.517510012481
158,SPRING HILL SEATING,WA,KING,47.452721,-122.251654,Transportation Equipment,25,-122.251653982793,47.4527210071876
159,ELECTRIC BOAT CORP,WA,YAKIMA,46.571824,-120.545329,Transportation Equipment,25,-120.545328983941,46.571823984992
160,METALDYNE M&A BLUFFTON LLC,WA,SNOHOMISH,48.158571,-122.146436,Transportation Equipment,25,-122.146436020363,48.158571003458
161,BCS AUTOMOTIVE INTERFACE SOLUTIONS,WA,SNOHOMISH,47.8669,-121.9967,Transportation Equipment,25,-121.996699977904,47.8668999817507
162,NOVAE CORP-CARGO PLANT,WA,SNOHOMISH,47.866557,-121.983733,Transportation Equipment,25,-121.98373297644,47.8665570185139
163,FCA US INDIANA TRANSMISSION PLANT,WA,SKAGIT,48.52074,-122.609364,Transportation Equipment,25,-122.609364027245,48.5207399940571
164,TRAD NA INC,WA,KING,47.288361,-122.24932,Transportation Equipment,25,-122.249319980022,47.2883609985301
165,FCA US KOKOMO TRANSMISSION PLANT,WA,SNOHOMISH,47.93899,-122.26912,Transportation Equipment,25,-122.269120016694,47.9389900012599
166,GMC TRUCK GROUP ARLINGTON ASSEMBLY PLANT,WA,KING,47.531435,-122.321364,Transportation Equipment,25,-122.321363967493,47.53143498906
167,MAHLE ENGINE COMPONENTS USA INC,WA,KING,47.424143,-122.229086,Transportation Equipment,25,-122.229085967236,47.4241430059156
168,AMERICAN TRIM,WA,KING,47.3407,-122.2289,Transportation Equipment,25,-122.228900015972,47.3407000130837
169,DONALDSON CO INC,WA,KING,47.311866,-122.233994,Transportation Equipment,25,-122.233994002623,47.3118660009648
170,NATIONAL RAILWAY,WA,KING,47.283625,-122.24277,Transportation Equipment,25,-122.242770003959,47.2836249716828
171,THOMAS BUILT BUSES INC,WA,KING,47.496415,-122.207215,Transportation Equipment,25,-122.20721504434,47.4964150250957
172,ARVIN SANGO INC,WA,PEND OREILLE,48.185363,-117.040068,Transportation Equipment,25,-117.040067980506,48.1853629923931
173,NT MANUFACTURING LLC DBA NOR TECH HIGH PERFORMANCE BOATS,WA,KING,47.491979,-122.196722,Transportation Equipment,25,-122.196722003169,47.4919789966184
174,TOWER AUTOMOTIVE OPERATIONS USA1 LLC-BELLEVUE,WA,SNOHOMISH,47.836776,-122.208964,Transportation Equipment,25,-122.208963974367,47.8367760141973
175,CHRIS CRAFT,WA,WHATCOM,48.7729,-122.44534,Transportation Equipment,25,-122.445340010697,48.7728999994745
176,CJBBB INC (DBA PHOENIX BOATS),WA,GRANT,47.194167,-119.280806,Transportation Equipment,25,-119.28080604194,47.1941670156591
177,FOREST RIVER INC COACHMEN DIV,WA,KING,47.58644,-122.356174,Transportation Equipment,25,-122.356174044079,47.5864399979431
178,COM-CORP INDUSTRIES,WA,SNOHOMISH,48.112123,-122.182142,Transportation Equipment,25,-122.182141986782,48.112123008335
179,FCA US BELVIDERE ASSEMBLY PLANT,WA,SPOKANE,47.583604,-117.568511,Transportation Equipment,25,-117.568511019373,47.5836039777776
180,DENSO MANUFACTURING NORTH CAROLINA INC - GREENVILLE PLANT,WA,SNOHOMISH,47.923302,-122.273197,Transportation Equipment,25,-122.273197020611,47.923301985704
181,CHICAGO FLAMEPROOF & WOOD SPECIALTY CORP,WA,WHATCOM,48.757632,-122.45783,Wood Products,25,-122.457830006744,48.7576319961926
182,IDAHO FOREST GROUP - CHILCO LAKE SAWMILL,WA,LEWIS,46.757236,-122.996439,Wood Products,25,-122.996439010187,46.7572359942772
183,BLUE RIDGE PAPER PRODUCTS DBA EVERGREEN PACKAGING,WA,WHATCOM,48.770278,-122.514444,Wood Products,25,-122.514443991906,48.7702780058197
184,LOUISIANA-PACIFIC CORP TOMAHAWK WI,WA,PIERCE,47.246596,-122.24454,Wood Products,25,-122.244540044395,47.2465959749763
185,COX WOOD OF ALABAMA,WA,GRAYS HARBOR,46.968889,-123.78,Wood Products,25,-123.779999996484,46.9688889815257
186,BOISE CASCADE WOOD PRODUCTS LLC KETTLE FALLS LUMBER,WA,CLARK,45.569773,-122.33919,Wood Products,25,-122.339189956328,45.5697729844982
187,OLDCASTLE LAWN & GARDEN APG,WA,STEVENS,48.6107,-118.066,Wood Products,25,-118.066000000012,48.6106999764475
188,STELLA - JONES CORP,WA,PIERCE,47.209016,-122.237191,Wood Products,25,-122.237191016887,47.2090160193606
189,STELLA-JONES CORP,WA,KING,47.534641,-122.33035,Wood Products,25,-122.330349994943,47.534641006244
190,ROSEBURG - LOUISIANA PARTICLEBOARD,WA,CLALLAM,48.103864,-123.517699,Wood Products,25,-123.517699030212,48.1038639966267
191,EMPIRE LUMBER CO (DBA KAMIAH MILLS),WA,PIERCE,47.256442,-122.412543,Wood Products,25,-122.412542968831,47.256442007037
192,ARAUCO NA INC,WA,STEVENS,48.549399,-117.918448,Wood Products,25,-117.918448031503,48.549399011729
193,SKYLINE WOODLAND,WA,SKAGIT,48.448041,-122.433615,Wood Products,25,-122.433615019945,48.4480410017906
194,FAULKVILLE CHIPMILL,WA,CLARK,45.572927,-122.344624,Wood Products,25,-122.344623955313,45.5729269900303
195,OLDCASTLE LAWN & GARDEN,WA,SKAGIT,48.487111,-122.328036,Wood Products,25,-122.328036024603,48.4871110266072
196,TRU HALLS,WA,MASON,47.211727,-123.095584,Wood Products,25,-123.095584001971,47.2117269802901
197,PATRICK INDUSTRIES INC DBA ADORN DOOR,WA,KLICKITAT,45.714076,-121.473041,Wood Products,25,-121.473041006913,45.7140759837352
198,INTERNATIONAL FOREST PRODUCTS LLC,WA,ASOTIN,46.42285,-117.08782,Wood Products,25,-117.087819995558,46.422850016719
